"Req_Finish_Fabrics","Fabric_Allowance","Rec_Beam_length.yds.","Shrink_allow","Req_grey_fabric","Req_beam_length.yds.","Total_Pdn.yds.","Rejection","warp_count","weft_count","epi","ppi"
9880,8,1689.612,9,10739.1304347826,10791.1871214565,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,18027.996,10.1,6164.51612903226,6270.19142727091,10283,62,40,40,110,70
5733,7,18279.524,10,6164.51612903226,6263.22454790728,12849,121,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14160,7,17120.308,10.1,15225.8064516129,15486.8150375294,14533,1117,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,724,27,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,650,0,40,40,130,80
11000,8,6151.5,8,11956.5217391304,11883.8874192241,442,16,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,3443,3,160,40,110,70
91800,6.5,52744.328,9,98181.8181818182,98657.7431347,24372,225,40,40,120,90
74000,6.5,85486.712,9,79144.385026738,79528.0282349434,39519,330,40,40,120,90
3229,7.2,14856.556,10.2,3479.52586206897,3543.11485295797,7491,109,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3001,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,1007,19,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,474,3,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,1880,28,40,40,130,90
13000,5,14271.48,11,13684.2105263158,14059.5441160375,4466,25,40,40,133,72
19000,7,13790.296,12.5,20430.1075268817,21350.3057026667,879,0,40,40,120,80
25625,6.5,8092.64,14,27406.4171122995,29140.3866813888,414,0,40,40,110,90
25625,6.5,98.424,14,27406.4171122995,29140.3866813888,64,0,40,40,120,80
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,81,0,40,40,110,90
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,77,0,40,40,110,90
25625,6.5,125.764,14,27406.4171122995,29140.3866813888,90,0,40,40,110,90
25625,6.5,125.764,14,27406.4171122995,29140.3866813888,86,0,40,40,110,90
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,85,0,40,40,110,90
25625,6.5,153.104,14,27406.4171122995,29140.3866813888,118,0,40,40,120,100
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,82,0,40,40,120,90
25625,6.5,109.36,14,27406.4171122995,29140.3866813888,72,0,40,40,110,90
25625,6.5,415.568,14,27406.4171122995,29140.3866813888,324,0,40,40,144,80
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,95,0,40,40,110,90
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,97,0,40,40,120,90
25625,6.5,131.232,14,27406.4171122995,29140.3866813888,63,0,40,40,130,100
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,81,0,50,50,110,80
300,15.2,371.824,17.5,353.77358490566,392.114545128306,288,0,40,40,110,70
1150,10.2,8059.832,15.1,1280.62360801782,1379.28912453678,6616,48,30,30,110,62
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,181,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
2500,7.5,3007.4,10.2,2702.7027027027,2752.09510395236,2618,9,40,40,100,70
10800,7,13123.2,10,11612.9032258065,11798.8531514737,11089,136,40,40,100,70
7600,7,9224.516,10,8172.04301075269,8302.89666214814,7821,27,40,40,100,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
172800,7.2,213667.568,11.7,186206.896551724,192830.868273977,176931,1163,40,40,110,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3578,68,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,1440,38,40,40,130,80
4000,8,4779.032,9,4347.82608695652,4368.90166860588,4164,60,30,30,100,50
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10384,51,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,18027.996,10.1,6164.51612903226,6270.19142727091,10480,70,40,40,110,70
5733,7,18279.524,10,6164.51612903226,6263.22454790728,13454,140,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,954,54,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,1001,6,40,40,130,80
11000,8,6151.5,8,11956.5217391304,11883.8874192241,609,42,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,3886,5,160,40,110,70
9995,7,5468,10,10747.311827957,10919.4015971277,417,0,40,40,110,70
91800,6.5,55806.408,9,98181.8181818182,98657.7431347,27854,242,40,40,120,90
74000,6.5,85486.712,9,79144.385026738,79528.0282349434,44495,413,40,40,120,90
3229,7.2,14856.556,10.2,3479.52586206897,3543.11485295797,8426,133,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3258,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,1347,19,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,625,3,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,2207,33,40,40,130,90
13000,5,14271.48,11,13684.2105263158,14059.5441160375,5425,34,40,40,133,72
19000,7,16589.912,12.5,20430.1075268817,21350.3057026667,1762,13,40,40,120,80
25625,6.5,8092.64,14,27406.4171122995,29140.3866813888,906,0,40,40,110,90
25625,6.5,98.424,14,27406.4171122995,29140.3866813888,64,0,40,40,120,80
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,81,0,40,40,110,90
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,77,0,40,40,110,90
25625,6.5,125.764,14,27406.4171122995,29140.3866813888,90,0,40,40,110,90
25625,6.5,125.764,14,27406.4171122995,29140.3866813888,86,0,40,40,110,90
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,85,0,40,40,110,90
25625,6.5,153.104,14,27406.4171122995,29140.3866813888,118,0,40,40,120,100
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,82,0,40,40,120,90
25625,6.5,109.36,14,27406.4171122995,29140.3866813888,72,0,40,40,110,90
25625,6.5,415.568,14,27406.4171122995,29140.3866813888,324,0,40,40,144,80
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,95,0,40,40,110,90
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,97,0,40,40,120,90
25625,6.5,131.232,14,27406.4171122995,29140.3866813888,89,0,40,40,130,100
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,81,0,50,50,110,80
300,15.2,371.824,17.5,353.77358490566,392.114545128306,288,0,40,40,110,70
1150,10.2,8059.832,15.1,1280.62360801782,1379.28912453678,6616,59,30,30,110,62
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,181,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
2500,7.5,3007.4,10.2,2702.7027027027,2752.09510395236,2618,9,40,40,100,70
10800,7,13123.2,10,11612.9032258065,11798.8531514737,11089,327,40,40,100,70
7600,7,9224.516,10,8172.04301075269,8302.89666214814,7821,27,40,40,100,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3689,68,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,1552,38,40,40,130,80
4000,8,4779.032,9,4347.82608695652,4368.90166860588,4164,60,30,30,100,50
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10462,51,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,18027.996,10.1,6164.51612903226,6270.19142727091,10684,70,40,40,110,70
5733,7,18279.524,10,6164.51612903226,6263.22454790728,14071,161,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,1276,61,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,1356,17,40,40,130,80
8550,7,3280.8,12.5,9193.54838709677,9607.63756619999,82,6,40,40,120,80
11000,8,6151.5,8,11956.5217391304,11883.8874192241,704,42,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,4516,5,160,40,110,70
9995,7,11712.456,10,10747.311827957,10919.4015971277,1189,13,40,40,110,70
91800,6.5,58081.096,9,98181.8181818182,98657.7431347,31216,248,40,40,120,90
74000,6.5,87892.632,9,79144.385026738,79528.0282349434,49432,460,40,40,120,90
3229,7.2,15950.156,10.2,3479.52586206897,3543.11485295797,9628,137,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3421,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,1680,19,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,800,3,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,2529,36,40,40,130,90
13000,5,15518.184,11,13684.2105263158,14059.5441160375,6517,34,40,40,133,72
3900,7.2,2132.52,10.2,4202.58620689655,4279.38926185695,29,0,40,40,92,70
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,130,0,40,40,120,80
19000,7,16589.912,12.5,20430.1075268817,21350.3057026667,2793,15,40,40,120,80
1507,9.7,1902.864,12.8,1668.88150609081,1750.05023608041,32,0,40,40,120,80
25625,6.5,8092.64,14,27406.4171122995,29140.3866813888,1394,12,40,40,110,90
25625,6.5,98.424,14,27406.4171122995,29140.3866813888,64,0,40,40,120,80
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,81,0,40,40,110,90
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,77,0,40,40,110,90
25625,6.5,125.764,14,27406.4171122995,29140.3866813888,90,0,40,40,110,90
25625,6.5,125.764,14,27406.4171122995,29140.3866813888,86,0,40,40,110,90
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,85,0,40,40,110,90
25625,6.5,153.104,14,27406.4171122995,29140.3866813888,118,0,40,40,120,100
25625,6.5,114.828,14,27406.4171122995,29140.3866813888,82,0,40,40,120,90
25625,6.5,109.36,14,27406.4171122995,29140.3866813888,72,0,40,40,110,90
25625,6.5,415.568,14,27406.4171122995,29140.3866813888,324,0,40,40,144,80
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,95,0,40,40,110,90
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,97,0,40,40,120,90
25625,6.5,131.232,14,27406.4171122995,29140.3866813888,89,0,40,40,130,100
25625,6.5,120.296,14,27406.4171122995,29140.3866813888,81,0,50,50,110,80
300,15.2,371.824,17.5,353.77358490566,392.114545128306,288,0,40,40,110,70
1150,10.2,8059.832,15.1,1280.62360801782,1379.28912453678,6616,59,30,30,110,62
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,181,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
2500,7.5,3007.4,10.2,2702.7027027027,2752.09510395236,2618,9,40,40,100,70
10800,7,13123.2,10,11612.9032258065,11798.8531514737,11089,327,40,40,100,70
7600,7,9224.516,10,8172.04301075269,8302.89666214814,7821,27,40,40,100,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3689,124,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,1684,38,40,40,130,80
4000,8,4779.032,9,4347.82608695652,4368.90166860588,4164,60,30,30,100,50
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10462,68,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,21746.236,10.1,6164.51612903226,6270.19142727091,10888,70,40,40,110,70
5733,7,18279.524,10,6164.51612903226,6263.22454790728,14677,175,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,1610,78,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,1710,17,40,40,130,80
8550,7,8497.272,12.5,9193.54838709677,9607.63756619999,428,6,40,40,120,80
11000,8,9224.516,8,11956.5217391304,11883.8874192241,870,42,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,4685,5,160,40,110,70
9995,7,11712.456,10,10747.311827957,10919.4015971277,2062,24,40,40,110,70
91800,6.5,65298.856,9,98181.8181818182,98657.7431347,34630,268,40,40,120,90
74000,6.5,87892.632,9,79144.385026738,79528.0282349434,54296,474,40,40,120,90
3229,7.2,15950.156,10.2,3479.52586206897,3543.11485295797,10790,179,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3501,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,2016,19,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,984,11,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,2849,36,40,40,130,90
13000,5,15518.184,11,13684.2105263158,14059.5441160375,7657,34,40,40,133,72
9317,7,4483.76,12.5,10018.2795698925,10469.5156964076,67,0,40,40,120,80
3900,7.2,2132.52,10.2,4202.58620689655,4279.38926185695,207,16,40,40,92,70
1100,9.7,1405.276,15.3,1218.16168327796,1315.11285504194,116,0,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,289,0,40,40,120,80
19000,7,16589.912,12.5,20430.1075268817,21350.3057026667,3847,20,40,40,120,80
1507,9.7,1902.864,12.8,1668.88150609081,1750.05023608041,211,0,40,40,120,80
2191,7.3,2712.128,12.5,2363.53829557713,2469.99508368391,158,0,40,40,120,80
25625,6.5,16185.28,14,27406.4171122995,29140.3866813888,2039,12,40,40,110,90
3620,7,2624.64,10,3892.47311827957,3954.80077854951,192,0,40,40,110,70
3620,7,98.424,10,3892.47311827957,3954.80077854951,64,0,40,40,120,80
3620,7,114.828,10,3892.47311827957,3954.80077854951,81,0,40,40,110,90
3620,7,114.828,10,3892.47311827957,3954.80077854951,77,0,40,40,110,90
3620,7,125.764,10,3892.47311827957,3954.80077854951,90,0,40,40,110,90
3620,7,125.764,10,3892.47311827957,3954.80077854951,86,0,40,40,110,90
3620,7,120.296,10,3892.47311827957,3954.80077854951,85,0,40,40,110,90
3620,7,153.104,10,3892.47311827957,3954.80077854951,118,0,40,40,120,100
3620,7,114.828,10,3892.47311827957,3954.80077854951,82,0,40,40,120,90
3620,7,109.36,10,3892.47311827957,3954.80077854951,72,0,40,40,110,90
3620,7,415.568,10,3892.47311827957,3954.80077854951,324,0,40,40,144,80
3620,7,120.296,10,3892.47311827957,3954.80077854951,95,0,40,40,110,90
3620,7,120.296,10,3892.47311827957,3954.80077854951,97,0,40,40,120,90
3620,7,131.232,10,3892.47311827957,3954.80077854951,89,0,40,40,130,100
3620,7,109.36,10,3892.47311827957,3954.80077854951,4,0,40,40,130,100
3620,7,120.296,10,3892.47311827957,3954.80077854951,81,0,50,50,110,80
300,15.2,371.824,17.5,353.77358490566,392.114545128306,288,0,40,40,110,70
1150,10.2,8059.832,15.1,1280.62360801782,1379.28912453678,6616,59,30,30,110,62
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,181,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
2500,7.5,3007.4,10.2,2702.7027027027,2752.09510395236,2618,9,40,40,100,70
10800,7,13123.2,10,11612.9032258065,11798.8531514737,11089,327,40,40,100,70
7600,7,9224.516,10,8172.04301075269,8302.89666214814,7821,27,40,40,100,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3689,124,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,1824,38,40,40,130,80
4000,8,4779.032,9,4347.82608695652,4368.90166860588,4164,60,30,30,100,50
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10462,68,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,21746.236,10.1,6164.51612903226,6270.19142727091,11289,85,40,40,110,70
5733,7,18279.524,10,6164.51612903226,6263.22454790728,15276,179,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,1953,82,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,2089,17,40,40,130,80
8550,7,10596.984,12.5,9193.54838709677,9607.63756619999,1109,18,40,40,120,80
11000,8,9224.516,8,11956.5217391304,11883.8874192241,952,28,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,4685,10,160,40,110,70
9995,7,11712.456,10,10747.311827957,10919.4015971277,2944,24,40,40,110,70
91800,6.5,74922.536,9,98181.8181818182,98657.7431347,38126,268,40,40,120,90
74000,6.5,87892.632,9,79144.385026738,79528.0282349434,58367,507,40,40,120,90
3229,7.2,15950.156,10.2,3479.52586206897,3543.11485295797,11940,182,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3501,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,2388,19,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,1162,11,40,40,130,90
